00000000 0.283448591562 0.020781238225 9.794332e-01 1 4.461193e+00
00000001 0.354363557593 0.012865334393 9.872171e-01 1 4.454955e+00
00000002 0.396411610646 0.004951424082 9.950608e-01 1 4.467789e+00
00000003 0.422624120501 0.005090234619 9.949227e-01 1 4.453360e+00
00000004 0.442433588355 0.004894187012 9.951178e-01 1 4.473100e+00
00000005 0.455140505292 0.002587028597 9.974163e-01 1 4.464768e+00
00000006 0.465992006835 0.003156267565 9.968487e-01 1 4.468788e+00
00000007 0.473990906915 0.000612498050 9.993877e-01 1 4.471526e+00
00000008 0.484772064737 0.002520740054 9.974824e-01 1 4.464104e+00
00000009 0.490196328410 0.004721279096 9.952898e-01 1 4.743696e+00
