00000000 0.279929017077 0.018437828694 9.817311e-01 1 2.486470e+00
00000001 0.355644628076 0.011960609925 9.881106e-01 1 2.499745e+00
00000002 0.398333061974 0.005945583842 9.940721e-01 1 2.755617e+00
00000003 0.426097710681 0.008994243319 9.910461e-01 1 2.572436e+00
00000004 0.443047167588 0.003160538181 9.968445e-01 1 2.519319e+00
00000005 0.460073460568 0.003000129822 9.970044e-01 1 2.896550e+00
00000006 0.473485962586 0.003022348763 9.969822e-01 1 2.485646e+00
00000007 0.481777066732 -0.001553677437 1.001555e+00 1 2.498942e+00
00000008 0.487653803859 0.000694351955 9.993059e-01 1 2.558424e+00
00000009 0.494052817276 -0.003751614102 1.003759e+00 1 2.515757e+00
