00000000 0.278196074177 0.017647888340 9.825069e-01 1 4.494161e+00
00000001 0.353614416143 0.012019262860 9.880527e-01 1 4.499463e+00
00000002 0.399930337585 0.003747249204 9.962598e-01 1 4.497910e+00
00000003 0.426816668421 0.003240469727 9.967648e-01 1 4.492689e+00
00000004 0.445192514350 0.004911224278 9.951008e-01 1 4.525740e+00
00000005 0.458608617673 0.000591373253 9.994088e-01 1 4.481397e+00
00000006 0.470190077985 0.000964251820 9.990362e-01 1 4.518091e+00
00000007 0.476641425842 0.002106444255 9.978958e-01 1 4.499525e+00
00000008 0.484397449298 -0.000324830602 1.000325e+00 1 4.502065e+00
00000009 0.491653131003 0.000867263334 9.991331e-01 1 4.783771e+00
