00000000 0.304263221500 -0.189091393870 1.208151e+00 194 4941 309 2708 1 1.543559e+01 7.870832e-02
00000001 0.393052295666 0.267197068468 7.655222e-01 109 2589 213 1458 1 7.861116e+00 1.370889e-01
00000002 0.441103678456 -0.071065106449 1.073651e+00 124 2910 250 1688 1 8.108583e+00 1.800473e-01
00000003 0.471163307203 0.023901875060 9.763815e-01 135 3160 286 1908 1 8.312005e+00 2.058264e-01
00000004 0.491586275177 0.067474629972 9.347514e-01 279 6782 473 4278 1 1.686553e+01 2.276394e-01
00000005 0.507551705707 0.212751108314 8.083573e-01 155 3629 347 2389 1 8.922054e+00 2.455649e-01
00000006 0.514648276121 -0.217118922613 1.242492e+00 157 3794 363 2598 1 9.033783e+00 2.547187e-01
00000007 0.525183690444 -0.224680531073 1.251923e+00 161 3843 375 2676 1 9.109069e+00 2.667313e-01
00000008 0.534226885901 0.038043341503 9.626712e-01 329 7858 629 5672 1 1.810459e+01 2.786084e-01
00000009 0.536022743263 -0.388993933800 1.475496e+00 171 4084 426 3144 1 9.495061e+00 2.823472e-01
00000010 0.540269492150 -0.220259154278 1.246400e+00 175 4163 449 3299 1 9.680555e+00 2.855989e-01
00000011 0.542279503906 -0.064000158705 1.066093e+00 179 4196 464 3315 1 9.672751e+00 2.908656e-01
00000012 0.542279503906 0.446374712818 6.399439e-01 355 8425 764 6928 0 1.898557e+01 2.908656e-01
00000013 0.542478039935 0.079411698563 9.236596e-01 176 4222 459 3405 1 9.640551e+00 2.892784e-01
00000014 0.541429018405 0.088825305919 9.150054e-01 187 4273 518 3558 1 9.796027e+00 2.899345e-01
00000015 0.545565185157 0.158933346301 8.530532e-01 178 4312 467 3596 1 9.765428e+00 2.941702e-01
00000016 0.545565185157 0.331112907755 7.181241e-01 352 8460 738 6905 0 1.889487e+01 2.941702e-01
00000017 0.549515325020 0.023057126318 9.772067e-01 176 4251 465 3546 1 9.540421e+00 2.993129e-01
00000018 0.550880553573 -0.126125576139 1.134425e+00 179 4302 476 3664 1 9.664304e+00 3.021952e-01
00000019 0.547795446938 -0.023198026446 1.023469e+00 173 4250 443 3489 1 9.537900e+00 2.977730e-01
